GEM plant ID,Plant name (English),Owner,Country/area,Region,Latitude,Longitude,Capacity (ttpa),Plant age
P100000120258,Shanxi Taigang Stainless Steel Co Ltd,Shanxi Taigang Stainless Steel Co Ltd,China,Asia Pacific,37.931488,112.539321,12460.0,27.69
P100000120264,Shanxi Tongcai Industry and Trade Co Ltd,ShanXi TongCai Industry and Trade Co Ltd,China,Asia Pacific,35.694321,111.429381,2780.0,24.0
P100000121087,Shanxi Tongde Xinghua Special Steel Co Ltd,Shanxi Tongde Xinghua Special Steel Co Ltd,China,Asia Pacific,40.183517,113.305462,2500.0,20.21
P100000120261,Shanxi Xintai Iron and Steel Co Ltd,Shanxi Xintai Iron & Steel Co Ltd,China,Asia Pacific,37.075017,111.985148,3000.0,20.73
P100000120271,Shanxi Zhongsheng Iron and Steel Co Ltd,Shanxi Zhongsheng Iron and Steel Co Ltd,China,Asia Pacific,35.727776,111.330122,0.0,19.32
P100000120259,Shanxi Zhongyang Iron and Steel Co Ltd,Shanxi Zhongyang Iron & Steel Co Ltd,China,Asia Pacific,37.370796,111.161118,3600.0,20.28
P100001063176,"Shengli (Qingyuan) Steel Products Co., Ltd.",Shengli (Qingyuan) Steel Products Co Ltd,China,Asia Pacific,23.553041,113.119942,1000.0,22.0
P100001045593,Shengli Vietnam Special Steel An Bai plant,Shengli Vietnam Special Steel Co Ltd,Vietnam,Asia Pacific,20.652657,106.440208,800.0,18.0
P100001063815,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,China,Asia Pacific,40.626396,122.38884,1900.0,20.0
P100000120246,Shiheng Special Steel Group Co Ltd,Shiheng SPECIAL Steel Group Co Ltd,China,Asia Pacific,36.229201,116.533981,4650.0,25.15
P100001064067,Shijiazhuang Hongsen Melting & Casting Co Ltd,Shijiazhuang Hongsen Melting & Casting Co Ltd,China,Asia Pacific,38.021527,114.916959,0.0,19.47
P100000120103,Shijiazhuang Iron and Steel Co Ltd,Shijiazhuang Iron and Steel Co Ltd,China,Asia Pacific,38.060735,114.560358,,63.0
P100000120322,Shijiazhuang Iron and Steel Co Ltd Special Steel Branch,Shijiazhuang Iron and Steel Co Ltd,China,Asia Pacific,38.075008,114.033043,2000.0,6.0
P100000121046,Shiu Wing Tuen Mun Steel plant,Shiu Wing Steel Ltd,Hong Kong,Asia Pacific,22.369498,113.926095,,1.0
P100000121073,Shiyan Fuyan Iron and Steel Co Ltd,Shiyan Fuyan Iron and Steel Co Ltd,China,Asia Pacific,32.650367,110.654794,,23.0
P100000121074,Shiyan Yunyang District Rongfeng Iron and Steel Co Ltd,Yun County Rongfeng Rolling Mill Factory,China,Asia Pacific,32.738598,110.793269,700.0,15.0
P100000120275,Shougang Changzhi Iron and Steel Co Ltd,Shougang Changzhi IRON& Steel Co Ltd,China,Asia Pacific,36.356404,113.060809,3600.0,29.94
P100001080914,Shougang Group Kazakhstan green steel plant,Fujian Hengwang Investment Co Ltd,Kazakhstan,Eurasia,43.5016213,73.6098137,,
P100000121067,Shougang Guiyang Special Steel Co Ltd,Shougang Guiyang SPECIAL Steel Co Ltd,China,Asia Pacific,26.873592,106.73215,600.0,68.0
P100000120106,Shougang Jingtang United Iron and Steel Co Ltd,Shougang Jingtang United Iron & Steel Co Ltd,China,Asia Pacific,38.953664,118.50339,13700.0,21.0
P100000120107,Shougang Qian an Iron and Steel Co Ltd,Beijing Shougang Co Ltd,China,Asia Pacific,39.976702,118.558788,6300.0,24.0
P100000120096,Shougang Shuicheng Iron and Steel Group Co Ltd,Shougang Shuicheng Iron & Steel (Group) Co Ltd,China,Asia Pacific,26.595229,104.877413,3501.0,60.0
P100001063585,Shougang Yili Iron & Steel Co Ltd,Shougang Yili Iron & Steel Co Ltd,China,Asia Pacific,43.528516,83.276706,0.0,68.0
P100000121192,Shri Bajrang Power & Ispat Tilda steel plant,Shri Bajrang Power and Ispat Ltd,India,Asia Pacific,21.48619,81.771697,500.0,13.0
P100000121183,Shyam Metalics Jamuria steel plant,Shyam Metalics and Energy Ltd,India,Asia Pacific,23.693749,87.122711,1144.0,13.0
P100000121184,Shyam Metalics Sambalpur steel plant,Shyam Metalics and Energy Ltd,India,Asia Pacific,21.680344,84.04179,1606.0,20.0
P100000121182,Shyam Steel Mejia steel plant,Shyam Steel Manufacturing Ltd,India,Asia Pacific,23.564157,87.089552,126.0,
P100000121181,Shyam Steel Raghunathpur steel plant,Shyam Steel Industries Ltd,India,Asia Pacific,23.590212,86.724603,420.0,2.0
P100000121229,Shyeh Sheng Fuat Steel Kaohsiung steel plant,Shyeh Sheng Fuat Steel & Iron Works Co Ltd,Taiwan,Asia Pacific,22.559391,120.3656132,720.0,60.0
P100000120860,Siam Yamato Steel Map Ta Phut plant,Siam Yamato Steel Co Ltd,Thailand,Asia Pacific,12.674898,101.147002,600.0,32.0
P100000120861,Siam Yamato Steel Rayong plant,Siam Yamato Steel Co Ltd,Thailand,Asia Pacific,12.706642,101.111703,500.0,16.0
P100000120377,Sichuan Dazhou Iron and Steel Group Co Ltd,Sichuan Dazhou Iron & Steel Group Co Ltd,China,Asia Pacific,31.18945,107.453099,2300.0,28.89
P100000120075,Sichuan Desheng Group Vanadium and Titanium Co Ltd,"Sichuan De Sheng Group, Vanadium and Titanium Co Ltd",China,Asia Pacific,29.39798,103.542532,3000.0,29.0
P100000120375,Sichuan Gangchen Stainless Steel Co Ltd,Sichuan Gangchen Stainless Steel Co Ltd,China,Asia Pacific,29.501044,103.607365,600.0,6.23
P100000121058,Sichuan Shehong Chuanzhong Construction Materials Co Ltd,Sichuan Shehong Chuanzhong Construction Materials Co Ltd,China,Asia Pacific,30.830726,105.367695,550.0,25.89
P100000120320,Sichuan Shengquan Iron and Steel Group Co Ltd,Sichuan Shengquan Iron and Steel Group Co Ltd,China,Asia Pacific,31.255961,104.190612,1000.0,7.46
P100000121059,Sichuan Yaan Anshan Iron and Steel Co Ltd,Sichuan Ya'an Anshan Iron and Steel Co Ltd,China,Asia Pacific,30.059133,102.625907,830.0,4.91
P100000120884,Siddik Kardesler Dilovasi steel plant,Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,Türkiye,Europe,40.800833,29.512008,690.0,10.0
P100000120465,Sidenor Aceros Especiales Basauri steel plant,Sidenor Aceros Especiales SLU,Spain,Europe,43.227282,-2.884676,740.0,59.0
P100000120493,Sidenor Steel Industry Thessaloniki plant,Sidenor Steel Industry SA,Greece,Europe,40.704458,22.816542,800.0,64.0
P100000120440,Sider El Hadjar Annaba steel plant,Groupe Industriel Sider SpA,Algeria,Africa,36.795924,7.707633,,57.0
P100000121004,Sidor Ciudad Guayana steel plant,Siderurgica del Orinoco Alfredo Maneiro CA,Venezuela,Central & South America,8.259073,-62.841126,1020.0,64.0
P100000120853,SIJ Acroni Jesenice steel plant,SIJ Acroni doo,Slovenia,Europe,46.423994,14.094645,726.0,66.0
P100000120052,Simec Cariacica steel plant,GV do Brasil Industria e Comercio de Aço Ltda,Brazil,Central & South America,-20.34291,-40.360864,600.0,84.0
P100000120051,Simec Pindamonhangaba steel plant,GV do Brasil Industria e Comercio de Aço Ltda,Brazil,Central & South America,-22.921912,-45.413234,500.0,11.0
P100000120711,Sin Yuan Steel Shymkent steel plant,Sin Yuan Steel LLP,Kazakhstan,Eurasia,42.272259,69.7261,,6.0
P100000121176,Sinobras Marabá steel plant,Siderurgica Norte Brasil SA,Brazil,Central & South America,-5.414287,-49.081305,504.0,19.0
P100000120684,Sinosteel Kenya steel plant,Sinosteel Corp Ltd,Kenya,Africa,0.461697,37.991283,,
P100000120598,Sirjan Iranian Steel Kerman Plant,Iranian Sirjan Steel Co,Iran,Middle East,29.928062,56.736539,1000.0,13.0
P100001044904,SMS Group DRI Plant,SMS Group GmbH,Egypt,Africa,26.787872,30.572474,,
P100000120794,SN MAIA Siderurgia Nacional steel plant,SN MAIA Siderurgia Nacional SA,Portugal,Europe,41.255085,-8.555285,600.0,52.0
P100000120793,SN SEIXAL Siderurgia Nacional steel plant,SN SEIXAL Siderurgia Nacional SA,Portugal,Europe,38.616023,-9.068527,1100.0,65.0
P100000120765,Sohar Steel plant,Sohar Steel LLC,Oman,Middle East,24.499869,56.599111,700.0,18.0
P100000120834,Solb Steel Jizan plant,Solb Steel Co,Saudi Arabia,Middle East,17.298475,42.352338,1200.0,17.0
P100000120707,South Korea hydrogen DRI plant,unknown,South Korea,Asia Pacific,36.647511,128.131064,,
P100000121055,Southern Steel Prai Penang plant,Southern Steel Bhd,Malaysia,Asia Pacific,5.399453,100.382177,1400.0,63.0
P100000120492,Sovel Almyros steel plant,Sovel SA,Greece,Europe,39.169632,22.840216,1350.0,25.0
P100000120933,SSAB Americas Alabama steel plant,SSAB Americas Holding AB,United States,North America,30.941783,-88.012437,1250.0,25.0
P100000120934,SSAB Americas Iowa steel plant,SSAB Americas Holding AB,United States,North America,41.482009,-90.820921,1200.0,29.0
P100000120845,SSAB Luleå steel plant,SSAB AB,Sweden,Europe,65.559719,22.219699,13.0,85.0
P100000120844,SSAB Oxelösund steel plant,SSAB AB,Sweden,Europe,58.670789,17.127786,,113.0
P100000120468,SSAB Raahe steel plant,SSAB AB,Finland,Europe,64.651111,24.418544,,62.0
P100000120065,Stahl Gerlafingen steel plant,Stahl Gerlafingen AG,Switzerland,Europe,47.171958,7.562287,720.0,108.0
P100000120025,Star Consortium steel plant,Star Infrastructure Development Corp,Bangladesh,Asia Pacific,22.774191,91.574601,,3.0
P100000120578,State Company for Iron & Steel Basra plant,State Company for Iron and Steel (Iraq),Iraq,Middle East,30.2471634,47.832418,580.0,
P100000120829,StavStal Metallurgical Plant,StavStal' LLC,Russia,Eurasia,44.688323,41.927331,500.0,10.0
P100000120957,Steel Dynamics Butler plant,Steel Dynamics Inc,United States,North America,41.37064,-84.917454,3000.0,30.0
P100000120958,Steel Dynamics Columbia City plant,Steel Dynamics Inc,United States,North America,41.121613,-85.348602,2000.0,24.0
P100000120959,Steel Dynamics Columbus plant,Steel Dynamics Inc,United States,North America,33.44758,-88.572683,3400.0,19.0
P100000120973,Steel Dynamics Engineered Bar Products steel plant,Steel Dynamics Inc,United States,North America,39.875508,-86.484214,950.0,22.0
P100000120972,Steel Dynamics Roanoke steel plant,Steel Dynamics Inc,United States,North America,37.272927,-79.998828,590.0,71.0
P100000120960,Steel Dynamics Sinton plant,Steel Dynamics Inc,United States,North America,28.05182,-97.48804,2722.0,4.0
P100000120772,SteelAsia Calaca steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,13.922346,120.823796,500.0,27.0
P100001054284,SteelAsia Candelaria steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,13.9077156,121.4294936,,
P100000120773,SteelAsia Compostela steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,10.45078,124.006424,1000.0,3.0
P100000120770,SteelAsia Concepcion steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,15.325307,120.655361,,
P100001062172,SteelAsia Davao steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,7.236242,125.630933,600.0,12.0
P100000120776,SteelAsia Lemery steel plant,SteelAsia Manufacturing Corp,Philippines,Asia Pacific,13.916094,120.886414,,1.0
P100000120850,Stegra Boden steel plant,Stegra AB,Sweden,Europe,65.805389,21.75914,,
P100000121222,Stegra Spain steel plant,Stegra AB,Spain,Europe,40.4637,-3.7492,,0.0
P100000120031,Stomana Industry Pernik steel plant,Stomana Industry AD,Bulgaria,Europe,42.595629,23.093095,1400.0,68.0
P100000120449,Suez Steel Solb Misr Attaka plant,Suez Steel Company SAE,Egypt,Africa,29.927875,32.437744,2080.0,26.0
P100000120032,Sulb Bahrain Al Hidd steel plant,Sulb Company BSCC,Bahrain,Middle East,26.198152,50.679893,1300.0,14.0
P100000120764,Sun Metals Sur steel plant,Sun Metal Casting LLC,Oman,Middle East,22.632992,59.416971,,12.0
P100000120575,Sunflag Iron and Steel plant,Sunflag Iron and Steel Co Ltd,India,Asia Pacific,21.232929,79.632398,525.0,37.0
P100001025670,Surjagad Ispat Gadchiroli steel plant,Surjagad Ispat Pvt Ltd,India,Asia Pacific,19.487201,79.968551,,0.0
P100000121193,Swadesh Metallics Simga steel plant,Swadesh Metallics Pvt Ltd,India,Asia Pacific,21.625706,81.705254,,
P100000121227,Swiss Steel Emmenbrücke plant,Swiss Steel Holding AG,Switzerland,Europe,47.308055,7.873594,650.0,27.0
P100001063500,Taishan Baofeng Iron & Steel Co Ltd,Taishan Baofeng Iron & Steel Co Ltd,China,Asia Pacific,22.425677,112.788855,520.0,23.0
P100000120147,Tangshan Chunxing Special Steel Co Ltd,Tangshan Chunxing Special Steel Co Ltd,China,Asia Pacific,39.676326,118.427914,,23.5
P100000120122,Tangshan Delong Iron and Steel Co Ltd,Tangshan DELONG Steel Co Ltd,China,Asia Pacific,39.19256,118.899533,,23.67
P100000120146,Tangshan Donghai Iron and Steel Group Co Ltd,Tangshan Donghai Iron and Steel Group Co Ltd,China,Asia Pacific,39.748373,118.624794,5499.0,23.0
P100000120108,Tangshan Donghua Iron and Steel Enterprise Group Co Ltd,Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,China,Asia Pacific,39.468366,118.256774,4750.0,17.0
P100000120128,Tangshan Fengnan District Jing an Iron and Steel Co Ltd,Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,China,Asia Pacific,39.600956,118.358726,2000.0,24.0
P100000120143,Tangshan Fengnan Kaiheng Iron and Steel Co Ltd,Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,China,Asia Pacific,39.4632,118.247191,,21.0
P100000120118,Tangshan Ganglu Iron and Steel Co Ltd,Tangshan Ganglu Iron & Steel Co Ltd,China,Asia Pacific,40.183913,118.073913,5614.0,24.0
P100000120379,Tangshan Guotang Steel Co Ltd,Tangshan Guotang Steel Co Ltd,China,Asia Pacific,39.293147,119.046972,3000.0,4.0
P100000120144,Tangshan Guoyi Special Type Iron and Steel Co Ltd,Tangshan GUOYI SPECIAL Steel Co Ltd,China,Asia Pacific,39.659153,118.411488,,16.0
P100000120101,Tangshan Iron and Steel Group Co Ltd,TANG Shan Iron and Steel Group Co Ltd,China,Asia Pacific,39.648587,118.212487,,77.0
P100000121159,Tangshan Iron and Steel Kim Chaek plant,Tanshan Iron and Steel,North Korea,Asia Pacific,40.67524,129.201745,,
P100000120124,Tangshan Jianlong Special Steel Co Ltd,Tangshan Jianlong Steel SPECIAL Steel Co Ltd,China,Asia Pacific,40.167686,117.964004,,20.0
P100000120141,Tangshan Jinma Steel Group Co Ltd,Tangshan Jinma Iron & Steel Group Co Ltd,China,Asia Pacific,39.700499,118.456775,,12.0
P100000120127,Tangshan Medium Thick Plate Co Ltd,Tangshan Heavy Plate Co Ltd,China,Asia Pacific,39.268452,119.024819,4200.0,20.0
P100000120109,Tangshan Ruifeng Iron and Steel Group Co Ltd,Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,China,Asia Pacific,39.497472,118.272056,4500.0,24.0
P100001063916,Tangshan Shoutang Baosheng Functional Materials Co Ltd,Tangshan Shoutang Baosheng Functional Materials Co Ltd,China,Asia Pacific,39.751793,118.490004,860.0,19.19
P100000120112,Tangshan Songting Iron and Steel Co Ltd,Tangshan Songting IRON&STEEL Co Ltd,China,Asia Pacific,39.938866,118.576678,5000.0,57.0
P100000121141,Tangshan Stainless Steel Co Ltd,Tangshan Stainless Steel Co Ltd,China,Asia Pacific,39.160401,118.429806,,
P100000120126,Tangshan Stainless Steel Co Ltd Guye District,Tangshan Stainless Steel Co Ltd,China,Asia Pacific,39.730795,118.467608,,23.0
P100000120148,Tangshan Wenfeng Special Steel Co Ltd,Tangshan Wenfeng Special Steel Co Ltd,China,Asia Pacific,39.146541,118.432261,2000.0,18.47
P100000120139,Tangshan Xinbaotai Iron and Steel Co Ltd,Tangshan Xinbaotai Iron & Steel Co Ltd,China,Asia Pacific,39.861425,118.03667,,19.0
P100000120140,Tangshan Xinglong Iron and Steel Co Ltd,Tangshan Xinglong Steel Co Ltd,China,Asia Pacific,39.847612,118.348448,825.0,25.0
P100000120341,Tangshan Yutian Jinzhou Industrial Co Ltd,Tangshan Yutian Jinzhou Industry Co Ltd,China,Asia Pacific,39.967373,117.857659,700.0,15.0
P100000120342,Tangshan Zhengfeng Steel Co Ltd,Tangshan Zhengfeng Steel Co Ltd,China,Asia Pacific,39.85271,118.181279,2439.0,22.0
P100000120546,Tata Metaliks Kharagpur steel plant,Tata Metaliks Ltd,India,Asia Pacific,22.385611,87.287179,0.0,36.0
P100000120862,Tata Steel Chonburi steel plant,Tata Steel (Thailand) PCL,Thailand,Asia Pacific,13.052398,101.086795,800.0,38.0
P100000120535,Tata Steel Gamharia steel plant,Tata Steel Ltd,India,Asia Pacific,22.812895,86.084022,1200.0,55.0
P100000120758,Tata Steel IJmuiden steel plant,Tata Steel Ijmuiden BV,Netherlands,Europe,52.484118,4.615584,,108.0
P100000120529,Tata Steel Jamshedpur steel plant,Tata Steel Ltd,India,Asia Pacific,22.788598,86.1996,11000.0,114.0
P100000120852,Tata Steel Jurong steel plant,Tata Steel Ltd,Singapore,Asia Pacific,1.306741,103.7003,750.0,65.0
P100000120530,Tata Steel Kalinganagar steel plant,Tata Steel Ltd,India,Asia Pacific,20.970411,86.015211,8000.0,10.0
P100000120576,Tata Steel Ludhiana steel plant,Tata Steel Ltd,India,Asia Pacific,30.946888,75.987521,,
P100000120511,Tata Steel Meramandali steel plant,Tata Steel Ltd,India,Asia Pacific,20.796053,85.260382,5510.0,19.0
P100000120482,Tata Steel Port Talbot steel plant,Tata Steel UK Ltd,United Kingdom,Europe,51.577368,-3.783013,,121.0
P100000120863,Tata Steel Rayong steel plant,Tata Steel (Thailand) PCL,Thailand,Asia Pacific,12.677582,101.149401,550.0,37.0
P100000121002,Tebinbulak mining and smelting complex,Triangul Metals Tebinbulak JSC,Uzbekistan,Eurasia,42.1780016,60.4038997,,
P100001063272,TEDA Delong Saudi Arabia steel plant,Tianjin Teda Investment Holdings Co Ltd; DELONG Steel Ltd,Saudi Arabia,Middle East,25.0,45.0,,
P100000120918,Tembo Steels Iganga plant,Tembo Steels Uganda Ltd,Uganda,Africa,0.611975,33.457629,600.0,4.0
P100000120625,Tenaris Dalmine steel plant,Dalmine SpA,Italy,Europe,45.641516,9.600242,700.0,117.0
P100000121242,Tenaris Silcotub Calarasi steel mill,S.C. Silcotub SA,Romania,Europe,44.217275,27.29968,535.0,22.0
P100000120731,Tenaris TAMSA Veracruz steel plant,Tubos de Acero de Mexico SA,Mexico,North America,19.182499,-96.237284,1230.0,72.0
P100000120007,TenarisSiderca Campana steel plant,Siderca SAIC,Argentina,Central & South America,-34.152554,-58.977388,1720.0,65.57
P100000120734,Ternium Apodaca steel plant,Ternium México SA de CV,Mexico,North America,25.742085,-100.236478,600.0,33.0
P100000120038,Ternium Brasil Santa Cruz steel plant,Ternium Brasil Ltda,Brazil,Central & South America,-22.912549,-43.741614,5200.0,16.0
P100000120729,Ternium Guerrero San Nicolás de los Garza steel plant,Ternium México SA de CV,Mexico,North America,25.720327,-100.301175,2400.0,83.0
P100000121053,Ternium Pesquería steel plant,Ternium México SA de CV,Mexico,North America,25.743837,-99.965278,,0.0
P100000120728,Ternium Puebla steel plant,Ternium México SA de CV,Mexico,North America,19.169532,-98.318659,1330.0,57.0
P100000120008,Ternium Siderar San Nicolás steel plant,Ternium Argentina SA,Argentina,Central & South America,-33.37365,-60.138697,3501.0,66.0
P100000120752,Tete Steel Maputo plant,Baobab Steel Ltd,Mozambique,Africa,-15.724345,33.762664,,
P100000121025,Thai Nguyen Iron and Steel plant,Thai Nguyen Iron And Steel JSC,Vietnam,Asia Pacific,21.557484,105.8728,300.0,63.0
P100000120030,Thy Marcinelle Charleroi steel plant,Thy-Marcinelle SA,Belgium,Europe,50.410335,4.429693,800.0,37.0
P100000120421,ThyssenKrupp Steel Duisburg steel plant,Thyssenkrupp Steel Europe AG,Germany,Europe,51.491649,6.733051,,135.0
P100000120281,Tianjin Iron and Steel Group Co Ltd,Tianjin Iron and Steel Group Co Ltd,China,Asia Pacific,39.031083,117.499246,6650.0,91.0
P100000120280,Tianjin Iron Plant,Tianjin Iron PLANT Co Ltd,China,Asia Pacific,36.58967,113.745792,4870.0,57.0
P100000120287,Tianjin Metallurgy Group Zhasan Steel Co Ltd,Tianjin Metallurgy Group Zhasan Steel Co Ltd,China,Asia Pacific,38.825269,117.08849,,11.3
P100000120284,Tianjin New Tiangang United Special Steel Co Ltd,Tianjin Tiangang UNITED SPECIAL Steel Co Ltd,China,Asia Pacific,39.300258,117.800231,4500.0,16.66
P100000120282,Tianjin Pipe Corporation,Tianjin Pipe Corp,China,Asia Pacific,39.034002,117.486798,3000.0,15.2
P100000120283,Tianjin Rockcheck Steel Group Co Ltd,Rockcheck Steel Group Co Ltd,China,Asia Pacific,38.970638,117.495794,3250.0,23.08
P100001023535,Tianjin Rongcheng Group Tangshan Fengrun Special Steel Co Ltd,Tianjin Rongcheng Group Tangshan Special Steel Co Ltd; Tangshan Zhengfeng Steel Co Ltd,China,Asia Pacific,39.85271,118.181279,,2.2
P100000121081,Tianjin Rongcheng Group Tangshan Special Steel Co Ltd,Tianjin Rongcheng Group Tangshan Special Steel Co Ltd,China,Asia Pacific,39.551552,118.137993,,21.0
P100000120285,Tianjin Tianfeng Steel Co Ltd,Tianjin Tianfeng Steel Co Ltd,China,Asia Pacific,38.832642,117.102765,,19.12
P100000120288,Tianjin Tianzhong Giant Heavy Industry Co Ltd,Tianjin Tianzhong Giant Heavy Industry Co Ltd,China,Asia Pacific,39.501442,118.719554,,20.51
P100000120815,TMK Seversky Pipe plant,Severskiy Trubnyi Zavod JSC,Russia,Eurasia,56.478428,60.249411,950.0,287.0
P100000120816,TMK Taganrog Metallurgical Plant,Taganrogskiy Metallurgicheskiy Zavod JSC,Russia,Eurasia,47.241557,38.928584,950.0,130.0
P100000120668,Tokyo Steel Kyushu plant,Tokyo Steel Manufacturing Co Ltd,Japan,Asia Pacific,33.881431,130.755978,678.0,54.3
P100000120669,Tokyo Steel Okayama plant,Tokyo Steel Manufacturing Co Ltd,Japan,Asia Pacific,34.515062,133.745525,708.0,63.39
P100000120670,Tokyo Steel Tahara plant,Tokyo Steel Manufacturing Co Ltd,Japan,Asia Pacific,34.702012,137.249114,2600.0,15.72
P100000120671,Tokyo Steel Utsunomiya plant,Tokyo Steel Manufacturing Co Ltd,Japan,Asia Pacific,36.540425,139.993079,800.0,30.3
P100000120216,Tonghua Iron and Steel Co Ltd,Tonghua Iron & Steel Co Ltd,China,Asia Pacific,41.779125,126.022349,4590.0,19.53
P100000120072,Tongling Fuxin Iron and Steel Co Ltd,Tongling Fuxin Iron & Steel Co Ltd,China,Asia Pacific,30.907561,117.772866,1350.0,56.0
P100000120356,Tongling Xuanli Special Steel Co Ltd,Tongling City Xuanli Special Steel Co Ltd,China,Asia Pacific,31.062807,117.956015,2700.0,17.0
P100000121137,Tongshan Liguo Iron and Steel Co Ltd,Tongshan Liguo Iron and Steel Co Ltd,China,Asia Pacific,34.55486,117.327039,,19.58
P100000120672,Topy Industries Toyohashi steel plant,Topy Industries Ltd,Japan,Asia Pacific,34.719644,137.322259,960.0,68.0
P100000120616,Torbat Heydarieh Khorasan Steel Complex,Torbat Heydarieh Steel Co,Iran,Middle East,35.594882,59.205984,1450.0,1.0
P100000120886,Toscelik Iskenderun steel plant,Toscelik Profil ve Sac Endustrisi AS,Türkiye,Europe,36.687943,36.214871,4000.0,3.0
P100000120885,Toscelik Toprakkale steel plant,Toscelik Profil ve Sac Endustrisi AS,Türkiye,Europe,37.016956,36.10911,2000.0,17.0
P100000120441,Tosyali Algerie Oran steel plant,Tosyali Ironsteel Industry Algerie SpA,Algeria,Africa,35.770912,-0.263031,6200.0,13.0
P100000121212,Tosyali Ras Al Khair steel plant,Tosyalı Holding AŞ,Saudi Arabia,Middle East,27.544525,49.205538,,
P100001042927,Tosyali Sonangol Kassinga Iron and Steel plant,Tosyali Iron and Steel Angola SA; Sonangol EP,Angola,Africa,-15.263743,16.065494,,
P100000120889,Tosyali Toprakkale steel plant,Tosyalı Holding AŞ,Türkiye,Europe,37.016498,36.095126,,16.0
P100001023430,Tosyali-SULB Benghazi steel plant,Tosyali Sulb Steel Industries Joint Company,Libya,Africa,32.1818,20.124361,,
P100000120896,TT Iron and Steel Point Lisas steel plant,TT Iron Steel Company Ltd,Trinidad and Tobago,Central & South America,10.403605,-61.482939,,46.0
P100000120904,Tung Ho Steel Kaohsiung plant,Tung Ho Steel Enterprise Corp,Taiwan,Asia Pacific,22.563095,120.362654,700.0,52.0
P100000120903,Tung Ho Steel Miaoli plant,Tung Ho Steel Enterprise Corp,Taiwan,Asia Pacific,24.568401,120.74062,1200.0,35.0
P100000121014,Tung Ho Steel Phu My plant,Tung Ho Steel Vietnam Corp Ltd,Vietnam,Asia Pacific,10.551445,107.04368,1000.0,19.0
P100000120902,Tung Ho Steel Taoyuan plant,Tung Ho Steel Enterprise Corp,Taiwan,Asia Pacific,25.067119,121.141176,1000.0,39.0
P100001045582,Tuyen Quang Iron and Steel Long Binh steel plant,Tuyen Quang Iron Steel Co Ltd,Vietnam,Asia Pacific,21.738739,105.247545,550.0,12.1
P100000121204,TY Steel Rayong plant,TY Steel Co Ltd,Thailand,Asia Pacific,12.857307,101.21314,600.0,9.0
P100000120732,TYASA steel plant,Talleres y Aceros SA de CV,Mexico,North America,18.869272,-97.047263,1650.0,33.0
P100000120814,Tyumen Electrosteel plant,UMK-Stal LLC,Russia,Eurasia,57.109316,65.668641,664.0,12.0
P100000120419,TZMS Třinecké železárny Trinec steel plant,TRINECKÉ ZELEZÁRNY AS,Czech Republic,Europe,49.689053,18.654557,1500.0,187.0
P100000120854,U. S. Steel Košice steel plant,US Steel Košice sro,Slovakia,Europe,48.612001,21.191401,4500.0,61.0
P100000120928,U.S. Steel Big River Steel plant,Big River Steel LLC,United States,North America,35.644264,-89.941659,6022.0,10.0
P100001061239,U.S. Steel EAF plant,United States Steel Corp,United States,North America,38.7946,-106.5348,,
P100000120964,U.S. Steel Edgar Thomson Plant,United States Steel Corp,United States,North America,40.39514,-79.859645,2600.0,151.0
P100000120965,U.S. Steel Fairfield plant,United States Steel Corp,United States,North America,33.480697,-86.937854,1600.0,6.0
P100000120966,U.S. Steel Gary Works,United States Steel Corp,United States,North America,41.620799,-87.348266,7800.0,118.0
P100000120968,U.S. Steel Granite City Works,United States Steel Corp,United States,North America,38.695049,-90.136073,1350.0,131.0
P100000120967,U.S. Steel Great Lakes Works,United States Steel Corp,United States,North America,42.263181,-83.121553,,124.0
P100000120797,UMB Hunedoara steel plant,UMB Steel SRL,Romania,Europe,45.735183,22.91627,,141.0
P100000120866,UMC Metals Chon Buri steel plant,UMC Metals Ltd,Thailand,Asia Pacific,13.275832,100.969791,805.0,32.0
P100000120709,United Steel Industrial Kuwait Steel Sharq plant,United Steel Industries Co KSCC,Kuwait,Middle East,28.989306,48.128118,1200.0,19.0
P100001042855,Unitex Steel Mills Feni steel plant,Unitex Steel Mills Ltd,Bangladesh,Asia Pacific,22.945182,91.512387,,
P100000121230,Univers Acier Sidi Hajjaj steel plant,Univers Acier,Morocco,Africa,33.501604,-7.467891,720.0,16.0
P100000120819,Ural Steel Metallurgical Plant,Uralskaya Stal JSC,Russia,Eurasia,51.214781,58.353913,2050.0,71.0
P100000120037,Usiminas Cubatão steel plant,Usinas Siderurgicas de Minas Gerais SA,Brazil,Central & South America,-23.863092,-46.376294,,63.0
P100000120043,Usiminas Ipatinga steel plant,Usinas Siderurgicas de Minas Gerais SA,Brazil,Central & South America,-19.491277,-42.544253,5000.0,64.0
